1058,838,Jagran Prakashan Limited,INE199G01027,JAGRAN,"1 ,711.42",JAGRAN,"1 ,710.82",,,"1,711.12",Small Cap,JAGRAN,902.0,Jagran Prakashan Limited,223422.110208
1059,839,"Seshasayee Paper & Boards Ltd.,",INE630A01024,SESHAPAPER,"1 ,706.04",SESHAPAPER,"1 ,706.27",,,"1,706.15",Small Cap,SESHAPAPER,979.0,Seshasayee Paper and Boards Limited,185578.00195
1060,840,Federal-Mogul Goetze (India) Ltd,INE529A01010,FMGOETZE,"1 ,700.24",FMGOETZE,"1 ,700.84",,,"1,700.54",Small Cap,FMGOETZE,990.0,Federal-Mogul Goetze (India) Limited.,179191.09073
1061,842,Shaily Engineering Plastics Ltd.,INE151G01010,SHAILY,"1 ,695.61",SHAILY,"1 ,694.21",,,"1,694.91",Small Cap,SHAILY,860.0,Shaily Engineering Plastics Limited,243074.869245
1062,843,ANDHRA PAPER LIMITED,INE435A01028,ANDHRAPAP,"1 ,691.13",ANDHRAPAP,"1 ,691.28",,,"1,691.20",Small Cap,ANDHRAPAP,961.0,ANDHRA PAPER LIMITED,193182.9644425
1063,844,Dishman Carbogen Amcis Limited,INE385W01011,DCAL,"1 ,691.21",DCAL,"1 ,690.69",,,"1,690.95",Small Cap,DCAL,727.0,Dishman Carbogen Amcis Limited,369302.5802725
1064,845,GTL Infrastructure Limited,INE221H01019,GTLINFRA,"1 ,686.37",GTLINFRA,"1 ,681.98",,,"1,684.17",Small Cap,GTLINFRA,933.0,GTL Infrastructure Limited,204912.335152
1065,846,Orissa Minerals Development Company Limited,INE725E01024,ORISSAMINE,"1 ,682.14",ORISSAMINE,"1 ,683.64",,,"1,682.89",Small Cap,ORISSAMINE,731.0,The Orissa Minerals Development Company Limited,354789
1066,847,Force Motors Limited,INE451A01017,FORCEMOT,"1 ,678.45",,,,,"1,678.45",Small Cap,FORCEMOT,468.0,FORCE MOTORS LTD,944104.29016
1067,848,ORIENTAL AROMATICS LIMITED,INE959C01023,OAL,"1 ,676.09",OAL,"1 ,675.59",,,"1,675.84",Small Cap,OAL,1185.0,Oriental Aromatics Limited,100304.483268
1068,849,Tamil Nadu Newsprint And Papers Ltd,INE107A01015,TNPL,"1 ,665.76",TNPL,"1 ,665.80",,,"1,665.78",Small Cap,TNPL,1004.0,Tamil Nadu Newsprint & Papers Limited,170707.9449
1069,850,OMAXE LIMITED,INE800H01010,OMAXE,"1 ,660.17",OMAXE,"1 ,659.46",,,"1,659.82",Small Cap,OMAXE,1010.0,Omaxe Limited,165616.43897
1070,851,DEN Networks Limited,INE947J01015,DEN,"1 ,653.43",DEN,"1 ,652.97",,,"1,653.20",Small Cap,DEN,897.0,Den Networks Limited,224533.8190725
1071,852,Kirloskar Industries Ltd,INE250A01039,KIRLOSIND,"1 ,651.63",KIRLOSIND,"1 ,651.66",,,"1,651.64",Small Cap,KIRLOSIND,699.0,Kirloskar Industries Limited,408479.095738
1072,853,Shankara Building Products Limited,INE274V01019,SHANKARA,"1 ,634.04",SHANKARA,"1 ,634.66",,,"1,634.35",Small Cap,SHANKARA,1026.0,Shankara Building Products Limited,155474.553649
1073,854,Veranda Learning Solutions Limited,INE0IQ001011,VERANDA,"1 ,641.42",VERANDA,"1 ,615.66",,,"1,628.54",Small Cap,VERANDA,1111.0,Veranda Learning Solutions Limited,123621.415929
1074,855,Morepen Laboratories Ltd.,INE083A01026,MOREPENLAB,"1 ,632.43",MOREPENLAB,"1 ,618.75",,,"1,625.59",Small Cap,MOREPENLAB,915.0,Morepen Laboratories Limited,214946.44171400002
1075,856,T.V.Today Network Limited,INE038F01029,TVTODAY,"1 ,616.11",TVTODAY,"1 ,615.88",,,"1,615.99",Small Cap,TVTODAY,1105.0,TV Today Network Limited,126288.6236475
1076,857,JTL INDUSTRIES LIMITED,INE391J01024,JTLIND,"1 ,611.28",,,JTLIND,1611.28,"1,611.28",Small Cap,JTLIND,770.0,JTL INDUSTRIES LIMITED,313565.8919
1077,859,Ganesha Ecosphere Limited,INE845D01014,GANECOS,"1 ,605.31",GANECOS,"1 ,606.01",,,"1,605.66",Small Cap,GANECOS,851.0,Ganesha Ecosphere Limited,249667.7924
1078,860,ADF Foods Limited.,INE982B01019,ADFFOODS,"1 ,605.48",ADFFOODS,"1 ,604.99",,,"1,605.24",Small Cap,ADFFOODS,940.0,ADF Foods Limited,203192.7189525
1079,861,NACL Industries Limited,INE295D01020,NACLIND,"1 ,603.50",NACLIND,"1 ,603.18",,,"1,603.34",Small Cap,NACLIND,1146.0,NACL Industries Limited,112032.6620625
1080,862,AVT Natural Products Ltd.,INE488D01021,AVTNPL,"1 ,593.29",AVTNPL,"1 ,593.30",,,"1,593.29",Small Cap,AVTNPL,1103.0,AVT Natural Products Limited,127918.56
1081,863,Ramco Industries Ltd,INE614A01028,RAMCOIND,"1 ,592.08",RAMCOIND,"1 ,592.04",,,"1,592.06",Small Cap,RAMCOIND,997.0,Ramco Industries Limited,174486.2106
1082,864,Texmaco Rail & Engineering Limited,INE621L01012,TEXRAIL,"1 ,591.18",TEXRAIL,"1 ,590.90",,,"1,591.04",Small Cap,TEXRAIL,579.0,Texmaco Rail & Engineering Limited,631741.46896
1083,865,"Manali Petrochemicals Ltd.,",INE201A01024,MANALIPETC,"1 ,584.57",MANALIPETC,"1 ,584.33",,,"1,584.45",Small Cap,MANALIPETC,1197.0,Manali Petrochemicals Limited,96663.566698
1084,866,ISMT Limited,INE732F01019,ISMTLTD,"1 ,584.14",ISMTLTD,"1 ,583.77",,,"1,583.96",Small Cap,ISMTLTD,830.0,ISMT Limited,260684.9497525
1085,867,Reliance Industrial Infrastructure,INE046A01015,RIIL,"1 ,579.57",RIIL,"1 ,579.85",,,"1,579.71",Small Cap,RIIL,963.0,Reliance Industrial Infrastructure Limited,192592.95
1086,868,"Excell Industries Ltd.,",INE369A01029,EXCELINDUS,"1 ,579.02",EXCELINDUS,"1 ,579.44",,,"1,579.23",Small Cap,EXCELINDUS,1224.0,Excel Industries Limited,88950.21659200001
1087,869,"Sunflag Iron & Steel Co. Ltd.,",INE947A01014,SUNFLAG,"1 ,576.23",SUNFLAG,"1 ,576.84",,,"1,576.54",Small Cap,SUNFLAG,749.0,Sunflag Iron And Steel Company Limited,335478.502452
1088,870,"Wendt (India) Ltd.,",INE274C01019,WENDT,"1 ,574.13",WENDT,"1 ,573.57",,,"1,573.85",Small Cap,WENDT,896.0,Wendt (India) Limited,224676
1089,871,"Vindhya Telelinks Ltd.,",INE707A01012,VINDHYATEL,"1 ,572.57",VINDHYATEL,"1 ,573.79",,,"1,573.18",Small Cap,VINDHYATEL,825.0,Vindhya Telelinks Limited,263711.3289075
1090,873,"Mukand Ltd.,",INE304A01026,MUKANDLTD,"1 ,576.38",MUKANDLTD,"1 ,567.68",,,"1,572.03",Small Cap,MUKANDLTD,916.0,Mukand Limited,214937.1499625
1091,874,CARYSIL LIMITED,INE482D01024,CARYSIL,"1 ,570.97",CARYSIL,"1 ,568.77",,,"1,569.87",Small Cap,CARYSIL,826.0,CARYSIL LIMITED,263319.024635
1092,875,INOX GREEN ENERGY SERVICES LIMITED,INE510W01014,INOXGREEN,"1 ,565.84",INOXGREEN,"1 ,566.05",,,"1,565.94",Small Cap,INOXGREEN,738.0,Inox Green Energy Services Limited,348069.913
1093,876,Monte Carlo Fashions Limited,INE950M01013,MONTECARLO,"1 ,562.17",MONTECARLO,"1 ,562.11",,,"1,562.14",Small Cap,MONTECARLO,1096.0,Monte Carlo Fashions Limited,129876.01492799999
1094,877,"Indo Rama Synthetics (India) Ltd.,",INE156A01020,INDORAMA,"1 ,557.76",INDORAMA,"1 ,557.36",,,"1,557.56",Small Cap,INDORAMA,1182.0,Indo Rama Synthetics (India) Limited,101442.45916350001
1095,878,Krsnaa Diagnostics Limited,INE08LI01020,KRSNAA,"1 ,553.07",KRSNAA,"1 ,552.84",,,"1,552.95",Small Cap,KRSNAA,952.0,Krsnaa Diagnostics Limited,198452.883398
1096,879,Ramky Infrastructure Limited,INE874I01013,RAMKY,"1 ,550.71",RAMKY,"1 ,550.98",,,"1,550.84",Small Cap,RAMKY,748.0,Ramky Infrastructure Limited,336162.868678
1097,880,WHEELS INDIA LTD,INE715A01015,WHEELS,"1 ,548.44",WHEELS,"1 ,548.46",,,"1,548.45",Small Cap,WHEELS,1045.0,Wheels India Limited,146097.195254
1098,881,Zen Technologies Ltd.,INE251B01027,ZENTEC,"1 ,542.41",ZENTEC,"1 ,542.38",,,"1,542.39",Small Cap,ZENTEC,507.0,Zen Technologies Limited,803883.3469
1099,882,Ashiana Housing Limited,INE365D01021,ASHIANA,"1 ,540.94",ASHIANA,"1 ,541.78",,,"1,541.36",Small Cap,ASHIANA,815.0,Ashiana Housing Limited,275387.8457515
1100,883,GMR Power and Urban Infra Limited,INE0CU601026,GMRP&UI,"1 ,537.86",GMRP&UI,"1 ,537.28",,,"1,537.57",Small Cap,GMRP&UI,836.0,GMR Power and Urban Infra Limited,258640.255248
1101,884,Bajaj Hindusthan Sugar Limited,INE306A01021,BAJAJHIND,"1 ,519.10",BAJAJHIND,"1 ,518.53",,,"1,518.81",Small Cap,BAJAJHIND,726.0,Bajaj Hindusthan Sugar Limited,371073.063151
1102,885,"Lumax Industries Ltd.,",INE162B01018,LUMAXIND,"1 ,517.81",LUMAXIND,"1 ,518.81",,,"1,518.31",Small Cap,LUMAXIND,894.0,Lumax Industries Limited,225439.25264400002
1103,886,HUHTAMAKI INDIA LIMITED,INE275B01026,HUHTAMAKI,"1 ,516.32",HUHTAMAKI,"1 ,516.99",,,"1,516.66",Small Cap,HUHTAMAKI,893.0,Huhtamaki India Limited,225923.86556099998
1104,887,SOLARA ACTIVE PHARMA SCIENCES LIMITED,INE624Z01016,SOLARA,"1 ,514.71",SOLARA,"1 ,514.00",,,"1,514.36",Small Cap,SOLARA,1078.0,Solara Active Pharma Sciences Limited,133528.1524365
1105,889,Matrimony.com Limited,INE866R01028,MATRIMONY,"1 ,503.84",MATRIMONY,"1 ,510.22",,,"1,507.03",Small Cap,MATRIMONY,1136.0,Matrimony.Com Limited,117056.63416850001
1106,890,Kesoram Industries Ltd,INE087A01019,KESORAMIND,"1 ,517.03",KESORAMIND,"1 ,496.68",,,"1,506.85",Small Cap,KESORAMIND,631.0,Kesoram Industries Limited,531660.568803
1107,891,CARE Ratings Limited,INE752H01013,CARERATING,"1 ,506.21",CARERATING,"1 ,506.44",,,"1,506.33",Small Cap,CARERATING,750.0,CARE Ratings Limited,334083.956122
1108,892,Pokarna Ltd.,INE637C01025,POKARNA,"1 ,505.56",POKARNA,"1 ,505.69",,,"1,505.62",Small Cap,POKARNA,1084.0,Pokarna Limited,132092.542
1109,893,Punjab Chemicals and Crop Protection Ltd.,INE277B01014,PUNJABCHEM,"1 ,504.43",PUNJABCHEM,"1 ,504.02",,,"1,504.22",Small Cap,PUNJABCHEM,1117.0,Punjab Chemicals & Crop Protection Limited,121751.234865
1110,894,Thangamayil Jewellery Limited,INE085J01014,THANGAMAYL,"1 ,498.57",THANGAMAYL,"1 ,498.47",,,"1,498.52",Small Cap,THANGAMAYL,732.0,Thangamayil Jewellery Limited,353361.55399199994
1111,895,GOCL Corporation Limited,INE077F01035,GOCLCORP,"1 ,493.66",GOCLCORP,"1 ,493.38",,,"1,493.52",Small Cap,GOCLCORP,895.0,GOCL Corporation Limited,225356.53954
1112,896,KPI Green Energy Limited,INE542W01017,KPIGREEN,"1 ,492.92",KPIGREEN,"1 ,493.07",,,"1,492.99",Small Cap,KPIGREEN,475.0,KPI Green Energy Limited,918104.11984
1113,897,NRB Bearings Ltd.,INE349A01021,NRBBEARING,"1 ,490.25",NRBBEARING,"1 ,491.28",,,"1,490.77",Small Cap,NRBBEARING,832.0,NRB Bearing Limited,259801.0293
1114,898,K.C.P. LTD,INE805C01028,KCP,"1 ,489.55",KCP,"1 ,489.32",,,"1,489.44",Small Cap,KCP,900.0,KCP Limited,224064.97608
1115,899,Goldiam International Ltd.,INE025B01025,GOLDIAM,"1 ,488.92",GOLDIAM,"1 ,488.97",,,"1,488.94",Small Cap,GOLDIAM,984.0,Goldiam International Limited,182512.863498
1116,901,"Dhampur Sugar Mills Ltd.,",INE041A01016,DHAMPURSUG,"1 ,485.99",DHAMPURSUG,"1 ,485.99",,,"1,485.99",Small Cap,DHAMPURSUG,1069.0,Dhampur Sugar Mills Limited,135875.41202
1117,902,Tilaknagar Industries Ltd,INE133E01013,TI,"1 ,487.80",TI,"1 ,463.65",,,"1,475.72",Small Cap,TI,706.0,Tilaknagar Industries Limited,405697.393065
1118,903,Gokul Agro Resources Ltd,INE314T01025,GOKULAGRO,"1 ,469.43",GOKULAGRO,"1 ,468.77",,,"1,469.10",Small Cap,GOKULAGRO,1014.0,Gokul Agro Resources Limited,161043.57525700002
1119,904,Mahanagar Telephone Nigam Ltd.,INE153A01019,MTNL,"1 ,464.25",MTNL,"1 ,463.84",,,"1,464.05",Small Cap,MTNL,929.0,Mahanagar Telephone Nigam Limited,206640
1120,905,Heritage Foods Limited,INE978A01027,HERITGFOOD,"1 ,463.15",HERITGFOOD,"1 ,463.27",,,"1,463.21",Small Cap,HERITGFOOD,772.0,Heritage Foods Limited,313511.286
1121,906,BF Utilities Ltd.,INE243D01012,BFUTILITIE,"1 ,452.29",BFUTILITIE,"1 ,452.25",,,"1,452.27",Small Cap,BFUTILITIE,796.0,BF Utilities Limited,290794.08816
1122,908,Gensol Engineering Limited,INE06H201014,GENSOL,"1 ,440.92",,,,,"1,440.92",Small Cap,GENSOL,751.0,Gensol Engineering Limited,333754.9048125
1123,909,"Dynamatic Technologies Ltd.,",INE221B01012,DYNAMATECH,"1 ,430.52",DYNAMATECH,"1 ,430.75",,,"1,430.64",Small Cap,DYNAMATECH,641.0,Dynamatic Technologies Limited,506444.69595300005
1124,910,Shalby Limited,INE597J01018,SHALBY,"1 ,429.69",SHALBY,"1 ,430.15",,,"1,429.92",Small Cap,SHALBY,837.0,Shalby Limited,258251.36007
1125,911,RPSG VENTURES LIMITED,INE425Y01011,RPSGVENT,"1 ,431.78",RPSGVENT,"1 ,409.01",,,"1,420.39",Small Cap,RPSGVENT,931.0,RPSG VENTURES LIMITED,206012.5256385
1126,912,Kitex Garmenets Ltd.,INE602G01020,KITEX,"1 ,418.78",KITEX,"1 ,418.93",,,"1,418.86",Small Cap,KITEX,1118.0,Kitex Garments Limited,120996.75
1127,913,"Banco Products (India) Ltd.,",INE213C01025,BANCOINDIA,"1 ,414.23",BANCOINDIA,"1 ,414.51",,,"1,414.37",Small Cap,BANCOINDIA,687.0,Banco Products (I) Limited,426930.581175
1128,915,Indian Metals & Ferro Alloys Limited,INE919H01018,IMFA,"1 ,404.58",IMFA,"1 ,404.56",,,"1,404.57",Small Cap,IMFA,743.0,Indian Metals & Ferro Alloys Limited,345090.461976
1129,917,Sandhar Technologies Limited,INE278H01035,SANDHAR,"1 ,403.10",SANDHAR,"1 ,402.30",,,"1,402.70",Small Cap,SANDHAR,766.0,Sandhar Technologies Limited,316031.312354
1130,918,Sanghi Industries Ltd.,INE999B01013,SANGHIIND,"1 ,401.32",SANGHIIND,"1 ,401.30",,,"1,401.31",Small Cap,SANGHIIND,882.0,Sanghi Industries Limited,233397.541
1131,919,S.J.S. Enterprises Limited,INE284S01014,SJS,"1 ,400.06",SJS,"1 ,400.35",,,"1,400.21",Small Cap,SJS,968.0,S.J.S. Enterprises Limited,189532.960776
1132,920,G N A Axles Limited,INE934S01014,GNA,"1 ,396.59",GNA,"1 ,397.17",,,"1,396.88",Small Cap,GNA,1013.0,GNA Axles Limited,163351.694
1133,921,"DCW Ltd.,",INE500A01029,DCW,"1 ,405.11",DCW,"1 ,387.84",,,"1,396.47",Small Cap,DCW,1035.0,DCW Limited,151709.678738
1134,922,Everest Kanto Cylinders Ltd.,INE184H01027,EKC,"1 ,387.19",EKC,"1 ,386.96",,,"1,387.08",Small Cap,EKC,1044.0,Everest Kanto Cylinder Limited,147384.79030700002
1135,923,Kingfa Science & Technology (India) Ltd,INE473D01015,KINGFA,"1 ,377.11",KINGFA,"1 ,376.80",,,"1,376.95",Small Cap,KINGFA,872.0,Kingfa Science & Technology (India) Limited,236711.070706
1136,924,Manorama Industries Limited,INE00VM01010,MANORAMA,"1 ,375.51",MANORAMA,"1 ,374.13",,,"1,374.82",Small Cap,MANORAMA,870.0,Manorama Industries Limited,237412.815675
1137,925,Kalyani Steels Ltd,INE907A01026,KSL,"1 ,374.15",KSL,"1 ,374.14",,,"1,374.14",Small Cap,KSL,723.0,Kalyani Steels Limited,373779.32625
1138,926,Alicon Castalloy Limited,INE062D01024,ALICON,"1 ,373.68",ALICON,"1 ,373.37",,,"1,373.53",Small Cap,ALICON,1080.0,Alicon Castalloy Limited,132737.39384
1139,928,InfoBeans Technologies Limited,INE344S01016,INFOBEAN,"1 ,266.34",INFOBEAN,"1 ,440.30",,,"1,353.32",Small Cap,INFOBEAN,1225.0,InfoBeans Technologies Limited,88944.403015
1140,930,"EIH Associated Hotels Ltd.,",INE276C01014,EIHAHOTELS,"1 ,344.22",EIHAHOTELS,"1 ,345.25",,,"1,344.74",Small Cap,EIHAHOTELS,888.0,EIH Associated Hotels Limited,230506.7661285
1141,931,Chemcon Speciality Chemicals Limited,INE03YM01018,CHEMCON,"1 ,337.82",CHEMCON,"1 ,337.79",,,"1,337.80",Small Cap,CHEMCON,1240.0,Chemcon Speciality Chemicals Limited,84616.91931
1142,932,HMT Limited,INE262A01018,HMT,"1 ,343.93",HMT,"1 ,330.11",,,"1,337.02",Small Cap,HMT,941.0,HMT Limited,202483.84505
1143,933,Bhagiradha Chemicals and Industries,INE414D01019,BHAGCHEM,"1 ,342.21",BHAGCHEM,"1 ,323.96",,,"1,333.09",Small Cap,BHAGCHEM,1008.0,Bhagiradha Chemicals & Industries Limited,167361.78857200002
1144,934,Gulshan Polyols Ltd.,INE255D01024,GULPOLY,"1 ,329.75",GULPOLY,"1 ,329.83",,,"1,329.79",Small Cap,GULPOLY,1183.0,Gulshan Polyols Limited,101133.9068205
1145,935,Repco Home Finance Limited,INE612J01015,REPCOHOME,"1 ,326.65",REPCOHOME,"1 ,326.75",,,"1,326.70",Small Cap,REPCOHOME,848.0,Repco Home Finance Limited,250683.37753400003
1146,936,Xpro India Ltd.,INE445C01015,XPROINDIA,"1 ,320.01",XPROINDIA,"1 ,319.51",,,"1,319.76",Small Cap,XPROINDIA,856.0,Xpro India Limited,246203.915958
1147,937,EXPLEO SOLUTIONS LIMITED,INE201K01015,EXPLEOSOL,"1 ,315.52",EXPLEOSOL,"1 ,315.63",,,"1,315.57",Small Cap,EXPLEOSOL,970.0,Expleo Solutions Limited,188324.2728955
1148,938,SATIA INDUSTRIES LIMITED,INE170E01023,SATIA,"1 ,311.58",SATIA,"1 ,311.64",,,"1,311.61",Small Cap,SATIA,1159.0,Satia Industries Limited,108300
1149,940,Shriram Properties Limited,INE217L01019,SHRIRAMPPS,"1 ,306.62",SHRIRAMPPS,"1 ,306.29",,,"1,306.46",Small Cap,SHRIRAMPPS,964.0,Shriram Properties Limited,192553.57239299998
1150,942,Kabra Extrusion Technik Ltd,INE900B01029,KABRAEXTRU,"1 ,301.59",KABRAEXTRU,"1 ,301.74",,,"1,301.66",Small Cap,KABRAEXTRU,1180.0,Kabra Extrusion Technik Limited,102837.624258
1151,943,MPS Limited,INE943D01017,MPSLTD,"1 ,300.95",MPSLTD,"1 ,301.77",,,"1,301.36",Small Cap,MPSLTD,828.0,MPS Limited,262283.476728
1152,944,Sasken Technologies Limited,INE231F01020,SASKEN,"1 ,299.81",SASKEN,"1 ,299.74",,,"1,299.77",Small Cap,SASKEN,887.0,Sasken Technologies Limited,230632.18553599998
1153,945,Gujarat Industries Power Co. Ltd,INE162A01010,GIPCL,"1 ,297.24",GIPCL,"1 ,297.55",,,"1,297.40",Small Cap,GIPCL,855.0,Gujarat Industries Power Company Limited,246615.062034
1154,946,"Oriental Hotels Ltd.,",INE750A01020,ORIENTHOT,"1 ,291.69",ORIENTHOT,"1 ,291.83",,,"1,291.76",Small Cap,ORIENTHOT,932.0,Oriental Hotels Limited,205924.85454
1155,947,Mangalore Chemicals & Fertilisers L,INE558B01017,MANGCHEFER,"1 ,287.94",MANGCHEFER,"1 ,288.17",,,"1,288.05",Small Cap,MANGCHEFER,1123.0,Mangalore Chemicals & Fertilizers Limited,120115.104525
1156,948,Steel Exchange India Ltd.,INE503B01021,STEELXIND,"1 ,275.74",STEELXIND,"1 ,276.89",,,"1,276.31",Small Cap,STEELXIND,1095.0,STEEL EXCHANGE INDIA LIMITED,130246.02426
1157,951,RPG Life Sciences Limited,INE105J01010,RPGLIFE,"1 ,272.04",RPGLIFE,"1 ,272.61",,,"1,272.33",Small Cap,RPGLIFE,843.0,RPG Life Sciences Limited,252790.5747675
1158,953,"Ester Industries Ltd.,",INE778B01029,ESTER,"1 ,245.71",ESTER,"1 ,246.30",,,"1,246.01",Small Cap,ESTER,1297.0,Ester Industries Limited,70842.9982705
1159,954,TARC LIMITED,INE0EK901012,TARC,"1 ,233.54",TARC,"1 ,233.57",,,"1,233.56",Small Cap,TARC,695.0,TARC Limited,412397.1281625
1160,955,GALLANTT ISPAT LIMITED,INE297H01019,GALLANTT,"1 ,262.05",GALLANTT,"1 ,194.82",,,"1,228.43",Small Cap,GALLANTT,664.0,Gallantt Ispat Limited,463259.4144
1161,956,Igarashi Motors India Ltd.,INE188B01013,IGARASHI,"1 ,226.80",IGARASHI,"1 ,226.94",,,"1,226.87",Small Cap,IGARASHI,1101.0,Igarashi Motors India Limited,129142.121944
1162,957,Sangam (India) Ltd,INE495C01010,SANGAMIND,"1 ,219.24",SANGAMIND,"1 ,212.97",,,"1,216.10",Small Cap,SANGAMIND,903.0,Sangam (India) Limited,222542.009811
1163,958,UGRO CAPITAL LIMITED,INE583D01011,UGROCAP,"1 ,215.23",UGROCAP,"1 ,215.42",,,"1,215.33",Small Cap,UGROCAP,936.0,Ugro Capital Limited,203758.423539
1164,959,OnMobile Global Ltd.,INE809I01019,ONMOBILE,"1 ,209.18",ONMOBILE,"1 ,208.28",,,"1,208.73",Small Cap,ONMOBILE,1336.0,OnMobile Global Limited,63781.67934350001
1165,960,"Pix Transmissions Ltd.,",INE751B01018,PIXTRANS,"1 ,208.44",PIXTRANS,"1 ,208.14",,,"1,208.29",Small Cap,PIXTRANS,985.0,Pix Transmissions Limited,181801.0436
1166,961,DOLAT ALGOTECH LIMITED,INE966A01022,DOLATALGO,"1 ,201.96",,,,,"1,201.96",Small Cap,DOLATALGO,1122.0,Dolat Algotech Limited,120120
1167,962,Foseco India Ltd,INE519A01011,FOSECOIND,"1 ,201.96",FOSECOIND,"1 ,201.77",,,"1,201.86",Small Cap,FOSECOIND,977.0,Foseco India Limited,185980.07253900002
1168,965,Southern Petrochemical Industries Corporation Limited,INE147A01011,SPIC,"1 ,198.39",SPIC,"1 ,198.62",,,"1,198.50",Small Cap,SPIC,1058.0,Southern Petrochemicals Industries Corporation  Limited,143159.156208
1169,966,IMAGICAAWORLD ENTERTAINMENT LIMITED,INE172N01012,IMAGICAA,"1 ,243.67",IMAGICAA,"1 ,152.65",,,"1,198.16",Small Cap,IMAGICAA,725.0,Imagicaaworld Entertainment Limited,372267.7832175
1170,968,Arman Financial Services Limited,INE109C01017,ARMANFIN,"1 ,185.52",ARMANFIN,"1 ,185.98",,,"1,185.75",Small Cap,ARMANFIN,987.0,Arman Financial Services Limited,179568.437062
1171,970,Shivalik Rasayan Ltd.,INE788J01021,SHIVALIK,"1 ,178.69",SHIVALIK,"1 ,178.68",,,"1,178.69",Small Cap,SHIVALIK,1220.0,Shivalik Rasayan Limited,89923.349335
1172,971,Rane Holdings Ltd.,INE384A01010,RANEHOLDIN,"1 ,174.51",RANEHOLDIN,"1 ,174.59",,,"1,174.55",Small Cap,RANEHOLDIN,1033.0,Rane Holdings Limited,153871.947593
1173,972,Nitin Spinners Ltd.,INE229H01012,NITINSPIN,"1 ,169.77",NITINSPIN,"1 ,169.72",,,"1,169.75",Small Cap,NITINSPIN,983.0,Nitin Spinners Limited,182630.67
1174,973,Dhampur Bio Organics Limited,INE0I3401014,DBOL,"1 ,169.10",DBOL,"1 ,168.66",,,"1,168.88",Small Cap,DBOL,1268.0,Dhampur Bio Organics Limited,76511.697475
1175,975,KDDL Ltd,INE291D01011,KDDL,"1 ,164.21",KDDL,"1 ,164.37",,,"1,164.29",Small Cap,KDDL,777.0,KDDL Limited,307441.4516325
1176,976,TCPL Packaging Limited,INE822C01015,TCPLPACK,"1 ,162.94",TCPLPACK,"1 ,162.73",,,"1,162.84",Small Cap,TCPLPACK,939.0,TCPL Packaging Limited,203280.35
1177,977,Shalimar Paints Ltd.,INE849C01026,SHALPAINTS,"1 ,156.43",SHALPAINTS,"1 ,156.27",,,"1,156.35",Small Cap,SHALPAINTS,1063.0,Shalimar Paints Limited,139044.26665799998
1178,978,Geojit Financial Services Limited,INE007B01023,GEOJITFSL,"1 ,151.27",GEOJITFSL,"1 ,151.06",,,"1,151.17",Small Cap,GEOJITFSL,1034.0,Geojit Financial Services Limited,153530.757444
1179,979,Taj GVK Hotels & Resorts Ltd.,INE586B01026,TAJGVK,"1 ,150.95",TAJGVK,"1 ,151.09",,,"1,151.02",Small Cap,TAJGVK,864.0,Taj GVK Hotels & Resorts Limited,240052.6736075
1180,980,"Bharat Bijlee Ltd.,",INE464A01028,BBL,"1 ,149.32",BBL,"1 ,148.97",,,"1,149.15",Small Cap,BBL,729.0,Bharat Bijlee Limited,362612.56694
1181,981,Suven Life Sciences Ltd.,INE495B01038,SUVEN,"1 ,108.62",SUVEN,"1 ,186.80",,,"1,147.71",Small Cap,SUVEN,907.0,Suven Life Sciences Limited,218073.717
1182,982,Aptech Ltd.,INE266F01018,APTECHT,"1 ,146.46",APTECHT,"1 ,146.71",,,"1,146.58",Small Cap,APTECHT,1074.0,Aptech Limited,134381.050296
1183,983,Ador Welding Ltd.,INE045A01017,ADORWELD,"1 ,146.01",ADORWELD,"1 ,146.54",,,"1,146.28",Small Cap,ADORWELD,975.0,Ador Welding Limited,186434.98257
1184,984,PNB Gilts Ltd,INE859A01011,PNBGILTS,"1 ,146.26",PNBGILTS,"1 ,145.94",,,"1,146.10",Small Cap,PNBGILTS,954.0,PNB Gilts Limited,197291.106864
1185,985,Patel Engineering Ltd,INE244B01030,PATELENG,"1 ,147.50",PATELENG,"1 ,137.37",,,"1,142.44",Small Cap,PATELENG,679.0,Patel Engineering Limited,440188.202732
1186,986,Venus Pipes & Tubes Limited,INE0JA001018,VENUSPIPES,"1 ,138.16",VENUSPIPES,"1 ,138.07",,,"1,138.12",Small Cap,VENUSPIPES,718.0,Venus Pipes & Tubes Limited,384103.88175
1187,987,Elin Electronics Limited,INE050401020,ELIN,"1 ,131.24",ELIN,"1 ,130.49",,,"1,130.87",Small Cap,ELIN,1323.0,Elin Electronics Limited,66170.91065
1188,988,Everest Industries Ltd.,INE295A01018,EVERESTIND,"1 ,125.46",EVERESTIND,"1 ,125.70",,,"1,125.58",Small Cap,EVERESTIND,1011.0,Everest Industries Limited,164449.808725
1189,990,Sree Rayalaseema Hi-Strength Hypo Limited,INE917H01012,SRHHYPOLTD,"1 ,119.48",SRHHYPOLTD,"1 ,119.38",,,"1,119.43",Small Cap,SRHHYPOLTD,1241.0,Sree Rayalaseema Hi-Strength Hypo Limited,84502.413783
1190,993,"Nahar Spinning Mills Ltd.,",INE290A01027,NAHARSPING,"1 ,110.95",NAHARSPING,"1 ,110.74",,,"1,110.84",Small Cap,NAHARSPING,1196.0,Nahar Spinning Mills Limited,96853.3712065
